"Código","Departamento","Hacinamiento","Casa_A","viv_Departamento"
"046042","Chilecito","1.50  -  1.99  personas por cuarto",1267,34
"046042","Chilecito","2.00  -  3.00  personas por cuarto",1802,77
"046042","Chilecito","Más de  3.00 personas por cuarto",345,20
"046042","Chilecito","Total",10372,396
"046049","Famatina","Hasta   0.50 personas por cuarto",307,0
"046049","Famatina","0.51  -  0.99  personas por cuarto",224,0
"046049","Famatina","1.00  -  1.49  personas por cuarto",330,2
"046049","Famatina","1.50  -  1.99  personas por cuarto",125,1
"046049","Famatina","2.00  -  3.00  personas por cuarto",156,0
"046049","Famatina","Más de  3.00 personas por cuarto",46,1
"046049","Famatina","Total",1188,4
"046056","General Angel V. Peñaloza","Hasta   0.50 personas por cuarto",108,0
"046056","General Angel V. Peñaloza","0.51  -  0.99  personas por cuarto",82,0
"046056","General Angel V. Peñaloza","1.00  -  1.49  personas por cuarto",125,0
"046056","General Angel V. Peñaloza","1.50  -  1.99  personas por cuarto",74,0
"046056","General Angel V. Peñaloza","2.00  -  3.00  personas por cuarto",108,0
"046056","General Angel V. Peñaloza","Más de  3.00 personas por cuarto",19,0
"046056","General Angel V. Peñaloza","Total",516,0
"046063","General Belgrano","Hasta   0.50 personas por cuarto",419,7
"046063","General Belgrano","0.51  -  0.99  personas por cuarto",280,8
"046063","General Belgrano","1.00  -  1.49  personas por cuarto",393,14
"046063","General Belgrano","1.50  -  1.99  personas por cuarto",141,2
"046063","General Belgrano","2.00  -  3.00  personas por cuarto",212,6
"046063","General Belgrano","Más de  3.00 personas por cuarto",39,4
"046063","General Belgrano","Total",1484,41
"046070","General Juan F.Quiroga","Hasta   0.50 personas por cuarto",132,0
"046070","General Juan F.Quiroga","0.51  -  0.99  personas por cuarto",97,0
"046070","General Juan F.Quiroga","1.00  -  1.49  personas por cuarto",162,0
"046070","General Juan F.Quiroga","1.50  -  1.99  personas por cuarto",88,0
"046070","General Juan F.Quiroga","2.00  -  3.00  personas por cuarto",99,0
"046070","General Juan F.Quiroga","Más de  3.00 personas por cuarto",26,0
"046070","General Juan F.Quiroga","Total",604,0
"046077","General Lamadrid","Hasta   0.50 personas por cuarto",83,0
"046077","General Lamadrid","0.51  -  0.99  personas por cuarto",69,0
"046077","General Lamadrid","1.00  -  1.49  personas por cuarto",103,0
"046077","General Lamadrid","1.50  -  1.99  personas por cuarto",48,0
"046077","General Lamadrid","2.00  -  3.00  personas por cuarto",61,0
"046077","General Lamadrid","Más de  3.00 personas por cuarto",16,0
"046077","General Lamadrid","Total",380,0
"046084","General Ocampo","Hasta   0.50 personas por cuarto",317,3
"046084","General Ocampo","0.51  -  0.99  personas por cuarto",281,0
"046084","General Ocampo","1.00  -  1.49  personas por cuarto",381,1
"046084","General Ocampo","1.50  -  1.99  personas por cuarto",134,1
"046084","General Ocampo","2.00  -  3.00  personas por cuarto",145,0
"046084","General Ocampo","Más de  3.00 personas por cuarto",26,0
"046084","General Ocampo","Total",1284,5
"046091","General San Martín","Hasta   0.50 personas por cuarto",156,0
"046091","General San Martín","0.51  -  0.99  personas por cuarto",119,0
"046091","General San Martín","1.00  -  1.49  personas por cuarto",198,0
"046091","General San Martín","1.50  -  1.99  personas por cuarto",77,0
"046091","General San Martín","2.00  -  3.00  personas por cuarto",146,0
"046091","General San Martín","Más de  3.00 personas por cuarto",38,0
"046091","General San Martín","Total",734,0
"046098","Vinchina","Hasta   0.50 personas por cuarto",140,0
"046098","Vinchina","0.51  -  0.99  personas por cuarto",103,0
"046098","Vinchina","1.00  -  1.49  personas por cuarto",157,1
"046098","Vinchina","1.50  -  1.99  personas por cuarto",65,0
"046098","Vinchina","2.00  -  3.00  personas por cuarto",107,0
"046098","Vinchina","Más de  3.00 personas por cuarto",12,0
"046098","Vinchina","Total",584,1
"046105","Independencia","Hasta   0.50 personas por cuarto",49,0
"046105","Independencia","0.51  -  0.99  personas por cuarto",41,0
"046105","Independencia","1.00  -  1.49  personas por cuarto",64,0
"046105","Independencia","1.50  -  1.99  personas por cuarto",34,0
"046105","Independencia","2.00  -  3.00  personas por cuarto",33,0
"046105","Independencia","Más de  3.00 personas por cuarto",6,0
"046105","Independencia","Total",227,0
"046112","Rosario Vera Peñaloza","Hasta   0.50 personas por cuarto",570,3
"046112","Rosario Vera Peñaloza","0.51  -  0.99  personas por cuarto",495,2
"046112","Rosario Vera Peñaloza","1.00  -  1.49  personas por cuarto",755,10
"046112","Rosario Vera Peñaloza","1.50  -  1.99  personas por cuarto",264,2
"046112","Rosario Vera Peñaloza","2.00  -  3.00  personas por cuarto",374,8
"046112","Rosario Vera Peñaloza","Más de  3.00 personas por cuarto",117,3
"046112","Rosario Vera Peñaloza","Total",2575,28
"046119","San Blas de los Sauces","Hasta   0.50 personas por cuarto",216,0
"046119","San Blas de los Sauces","0.51  -  0.99  personas por cuarto",126,0
"046119","San Blas de los Sauces","1.00  -  1.49  personas por cuarto",209,1
"046119","San Blas de los Sauces","1.50  -  1.99  personas por cuarto",87,0
"046119","San Blas de los Sauces","2.00  -  3.00  personas por cuarto",124,0
"046119","San Blas de los Sauces","Más de  3.00 personas por cuarto",22,0
"046119","San Blas de los Sauces","Total",784,1
"046126","Sanagasta","Hasta   0.50 personas por cuarto",102,0
"046126","Sanagasta","0.51  -  0.99  personas por cuarto",80,0
"046126","Sanagasta","1.00  -  1.49  personas por cuarto",146,0
"046126","Sanagasta","1.50  -  1.99  personas por cuarto",62,0
"046126","Sanagasta","2.00  -  3.00  personas por cuarto",75,0
"046126","Sanagasta","Más de  3.00 personas por cuarto",19,0
"046126","Sanagasta","Total",484,0
"050007","Capital","Hasta   0.50 personas por cuarto",7036,6755
"050007","Capital","0.51  -  0.99  personas por cuarto",5342,3570
"050007","Capital","1.00  -  1.49  personas por cuarto",5533,3724
"050007","Capital","1.50  -  1.99  personas por cuarto",1255,470
"050007","Capital","2.00  -  3.00  personas por cuarto",1641,499
"050007","Capital","Más de  3.00 personas por cuarto",253,36
"050007","Capital","Total",21060,15054
"050014","General Alvear","Hasta   0.50 personas por cuarto",3713,101
"050014","General Alvear","0.51  -  0.99  personas por cuarto",2616,27
"050014","General Alvear","1.00  -  1.49  personas por cuarto",3502,175
"050014","General Alvear","1.50  -  1.99  personas por cuarto",972,40
"050014","General Alvear","2.00  -  3.00  personas por cuarto",938,89
"050014","General Alvear","Más de  3.00 personas por cuarto",160,12
"050014","General Alvear","Total",11901,444
"050021","Godoy Cruz","Hasta   0.50 personas por cuarto",12135,2033
"050021","Godoy Cruz","0.51  -  0.99  personas por cuarto",11331,1441
"050021","Godoy Cruz","1.00  -  1.49  personas por cuarto",14397,2565
"050021","Godoy Cruz","1.50  -  1.99  personas por cuarto",4251,508
"050021","Godoy Cruz","2.00  -  3.00  personas por cuarto",4847,544
"050021","Godoy Cruz","Más de  3.00 personas por cuarto",882,81
"050021","Godoy Cruz","Total",47843,7172
"050028","Guaymallén","Hasta   0.50 personas por cuarto",13561,1702
"050028","Guaymallén","0.51  -  0.99  personas por cuarto",14204,1074
"050028","Guaymallén","1.00  -  1.49  personas por cuarto",20985,2756
"050028","Guaymallén","1.50  -  1.99  personas por cuarto",6935,902
"050028","Guaymallén","2.00  -  3.00  personas por cuarto",7661,1396
"050028","Guaymallén","Más de  3.00 personas por cuarto",1611,278
"050028","Guaymallén","Total",64957,8108
"050035","Junín","Hasta   0.50 personas por cuarto",1722,30
"050035","Junín","0.51  -  0.99  personas por cuarto",1892,11
"050035","Junín","1.00  -  1.49  personas por cuarto",3061,80
"050035","Junín","1.50  -  1.99  personas por cuarto",1106,29
"050035","Junín","2.00  -  3.00  personas por cuarto",1250,59
"050035","Junín","Más de  3.00 personas por cuarto",198,11
"050035","Junín","Total",9229,220
"050042","La Paz","Hasta   0.50 personas por cuarto",456,2
"050042","La Paz","0.51  -  0.99  personas por cuarto",427,3
"050042","La Paz","1.00  -  1.49  personas por cuarto",757,6
"050042","La Paz","1.50  -  1.99  personas por cuarto",269,1
"050042","La Paz","2.00  -  3.00  personas por cuarto",351,8
"050042","La Paz","Más de  3.00 personas por cuarto",74,1
"050042","La Paz","Total",2334,21
"050049","Las Heras","Hasta   0.50 personas por cuarto",7978,703
"050049","Las Heras","0.51  -  0.99  personas por cuarto",8587,754
"050049","Las Heras","1.00  -  1.49  personas por cuarto",14278,1320
"050049","Las Heras","1.50  -  1.99  personas por cuarto",5178,371
"050049","Las Heras","2.00  -  3.00  personas por cuarto",6201,555
"050049","Las Heras","Más de  3.00 personas por cuarto",1251,183
"050049","Las Heras","Total",43473,3886
"050056","Lavalle","Hasta   0.50 personas por cuarto",866,17
"050056","Lavalle","0.51  -  0.99  personas por cuarto",1007,6
"050056","Lavalle","1.00  -  1.49  personas por cuarto",2099,35
"050056","Lavalle","1.50  -  1.99  personas por cuarto",919,4
"050056","Lavalle","2.00  -  3.00  personas por cuarto",1079,20
"050056","Lavalle","Más de  3.00 personas por cuarto",226,5
"050056","Lavalle","Total",6196,87
"050063","Luján de Cuyo","Hasta   0.50 personas por cuarto",5484,363
"050063","Luján de Cuyo","0.51  -  0.99  personas por cuarto",6375,378
"050063","Luján de Cuyo","1.00  -  1.49  personas por cuarto",7857,629
"050063","Luján de Cuyo","1.50  -  1.99  personas por cuarto",2592,121
"050063","Luján de Cuyo","2.00  -  3.00  personas por cuarto",2917,175
"050063","Luján de Cuyo","Más de  3.00 personas por cuarto",525,44
"050063","Luján de Cuyo","Total",25750,1710
"050070","Maipú","Hasta   0.50 personas por cuarto",7067,179
"050070","Maipú","0.51  -  0.99  personas por cuarto",7914,156
"050070","Maipú","1.00  -  1.49  personas por cuarto",12597,632
"050070","Maipú","1.50  -  1.99  personas por cuarto",4373,247
"050070","Maipú","2.00  -  3.00  personas por cuarto",5001,383
"050070","Maipú","Más de  3.00 personas por cuarto",930,95
"050070","Maipú","Total",37882,1692
"050077","Malargüe","Hasta   0.50 personas por cuarto",1118,75
"050077","Malargüe","0.51  -  0.99  personas por cuarto",1086,34
"050077","Malargüe","1.00  -  1.49  personas por cuarto",1880,127
"050077","Malargüe","1.50  -  1.99  personas por cuarto",621,51
"050077","Malargüe","2.00  -  3.00  personas por cuarto",789,105
"050077","Malargüe","Más de  3.00 personas por cuarto",193,33
"050077","Malargüe","Total",5687,425
"050084","Rivadavia","Hasta   0.50 personas por cuarto",2895,125
"050084","Rivadavia","0.51  -  0.99  personas por cuarto",2708,83
"050084","Rivadavia","1.00  -  1.49  personas por cuarto",4105,198
"050084","Rivadavia","1.50  -  1.99  personas por cuarto",1533,52
"050084","Rivadavia","2.00  -  3.00  personas por cuarto",1672,81
"050084","Rivadavia","Más de  3.00 personas por cuarto",292,3
"050084","Rivadavia","Total",13205,542
"050091","San Carlos","Hasta   0.50 personas por cuarto",1533,31
"050091","San Carlos","0.51  -  0.99  personas por cuarto",1310,19
"050091","San Carlos","1.00  -  1.49  personas por cuarto",2249,86
"050091","San Carlos","1.50  -  1.99  personas por cuarto",825,33
"050091","San Carlos","2.00  -  3.00  personas por cuarto",851,86
"050091","San Carlos","Más de  3.00 personas por cuarto",142,22
"050091","San Carlos","Total",6910,277
"050098","San Martín","Hasta   0.50 personas por cuarto",5612,253
"050098","San Martín","0.51  -  0.99  personas por cuarto",5081,136
"050098","San Martín","1.00  -  1.49  personas por cuarto",8577,551
"050098","San Martín","1.50  -  1.99  personas por cuarto",2791,195
"050098","San Martín","2.00  -  3.00  personas por cuarto",3285,270
"050098","San Martín","Más de  3.00 personas por cuarto",582,51
"050098","San Martín","Total",25928,1456
"050105","San Rafael","Hasta   0.50 personas por cuarto",11352,703
"050105","San Rafael","0.51  -  0.99  personas por cuarto",9245,475
"050105","San Rafael","1.00  -  1.49  personas por cuarto",13106,1527
"050105","San Rafael","1.50  -  1.99  personas por cuarto",4164,414
"050105","San Rafael","2.00  -  3.00  personas por cuarto",4391,911
"050105","San Rafael","Más de  3.00 personas por cuarto",757,119
"050105","San Rafael","Total",43015,4149
"050112","Santa Rosa","Hasta   0.50 personas por cuarto",728,3
"050112","Santa Rosa","0.51  -  0.99  personas por cuarto",670,1
"050112","Santa Rosa","1.00  -  1.49  personas por cuarto",1103,7
"050112","Santa Rosa","1.50  -  1.99  personas por cuarto",433,2
"050112","Santa Rosa","2.00  -  3.00  personas por cuarto",489,6
"050112","Santa Rosa","Más de  3.00 personas por cuarto",79,1
"050112","Santa Rosa","Total",3502,20
"050119","Tunuyán","Hasta   0.50 personas por cuarto",1944,84
"050119","Tunuyán","0.51  -  0.99  personas por cuarto",2011,50
"050119","Tunuyán","1.00  -  1.49  personas por cuarto",3569,239
"050119","Tunuyán","1.50  -  1.99  personas por cuarto",1263,70
"050119","Tunuyán","2.00  -  3.00  personas por cuarto",1447,188
"050119","Tunuyán","Más de  3.00 personas por cuarto",308,71
"050119","Tunuyán","Total",10542,702
"050126","Tupungato","Hasta   0.50 personas por cuarto",930,43
"050126","Tupungato","0.51  -  0.99  personas por cuarto",961,25
"050126","Tupungato","1.00  -  1.49  personas por cuarto",2019,136
"050126","Tupungato","1.50  -  1.99  personas por cuarto",803,49
"050126","Tupungato","2.00  -  3.00  personas por cuarto",1094,125
"050126","Tupungato","Más de  3.00 personas por cuarto",225,55
"050126","Tupungato","Total",6032,433
"054007","Apóstoles","Hasta   0.50 personas por cuarto",1904,56
"054007","Apóstoles","0.51  -  0.99  personas por cuarto",1580,27
"054007","Apóstoles","1.00  -  1.49  personas por cuarto",2154,78
"054007","Apóstoles","1.50  -  1.99  personas por cuarto",717,17
"054007","Apóstoles","2.00  -  3.00  personas por cuarto",699,37
"054007","Apóstoles","Más de  3.00 personas por cuarto",98,7
"054007","Apóstoles","Total",7152,222
"054014","Cainguás","Hasta   0.50 personas por cuarto",1561,10
"054014","Cainguás","0.51  -  0.99  personas por cuarto",1563,5
"054014","Cainguás","1.00  -  1.49  personas por cuarto",2222,39
"054014","Cainguás","1.50  -  1.99  personas por cuarto",663,7
"054014","Cainguás","2.00  -  3.00  personas por cuarto",607,13
"054014","Cainguás","Más de  3.00 personas por cuarto",79,4
"054014","Cainguás","Total",6695,78
"054021","Candelaria","Hasta   0.50 personas por cuarto",929,1
"054021","Candelaria","0.51  -  0.99  personas por cuarto",800,0
"054021","Candelaria","1.00  -  1.49  personas por cuarto",1408,1
"054021","Candelaria","1.50  -  1.99  personas por cuarto",548,0
"054021","Candelaria","2.00  -  3.00  personas por cuarto",598,0
"054021","Candelaria","Más de  3.00 personas por cuarto",76,1
"054021","Candelaria","Total",4359,3
"054028","Capital","Hasta   0.50 personas por cuarto",13026,3870
"054028","Capital","0.51  -  0.99  personas por cuarto",12648,2267
"054028","Capital","1.00  -  1.49  personas por cuarto",19542,3828
"054028","Capital","1.50  -  1.99  personas por cuarto",7511,795
"054028","Capital","2.00  -  3.00  personas por cuarto",8275,984
"054028","Capital","Más de  3.00 personas por cuarto",1478,67
"054028","Capital","Total",62480,11811
"054035","Concepción","Hasta   0.50 personas por cuarto",404,0
"054035","Concepción","0.51  -  0.99  personas por cuarto",300,0
"054035","Concepción","1.00  -  1.49  personas por cuarto",410,0
"054035","Concepción","1.50  -  1.99  personas por cuarto",138,0
"054035","Concepción","2.00  -  3.00  personas por cuarto",145,0
"054035","Concepción","Más de  3.00 personas por cuarto",18,0
"054035","Concepción","Total",1415,0
"054042","El Dorado","Hasta   0.50 personas por cuarto",2810,426
"054042","El Dorado","0.51  -  0.99  personas por cuarto",2794,84
"054042","El Dorado","1.00  -  1.49  personas por cuarto",4516,241
"054042","El Dorado","1.50  -  1.99  personas por cuarto",1623,50
"054042","El Dorado","2.00  -  3.00  personas por cuarto",1366,76
"054042","El Dorado","Más de  3.00 personas por cuarto",126,0
"054042","El Dorado","Total",13235,877
"054049","General Manuel Belgrano","Hasta   0.50 personas por cuarto",909,3
"054049","General Manuel Belgrano","0.51  -  0.99  personas por cuarto",1112,4
"054049","General Manuel Belgrano","1.00  -  1.49  personas por cuarto",1562,14
"054049","General Manuel Belgrano","1.50  -  1.99  personas por cuarto",492,1
"054049","General Manuel Belgrano","2.00  -  3.00  personas por cuarto",343,3
"054049","General Manuel Belgrano","Más de  3.00 personas por cuarto",36,0
"054049","General Manuel Belgrano","Total",4454,25
"054056","Guaraní","Hasta   0.50 personas por cuarto",1202,23
"054056","Guaraní","0.51  -  0.99  personas por cuarto",1463,10
"054056","Guaraní","1.00  -  1.49  personas por cuarto",2177,81
"054056","Guaraní","1.50  -  1.99  personas por cuarto",655,13
"054056","Guaraní","2.00  -  3.00  personas por cuarto",548,51
"054056","Guaraní","Más de  3.00 personas por cuarto",50,2
"054056","Guaraní","Total",6095,180
