"Código","Departamento","Hacinamiento","Casa_A","viv_Departamento"
"06469","Lincoln","6. Más de 3,00  personas por cuarto",139,39
"06476","Lobería","0. __tot__",6167,371
"06476","Lobería","1. Hasta  0,50  personas por cuarto",2081,127
"06476","Lobería","2. 0,51-0,99  personas por cuarto",1082,24
"06476","Lobería","3. 1,00-1,49  personas por cuarto",1779,120
"06476","Lobería","4. 1,50-1,99  personas por cuarto",531,21
"06476","Lobería","5. 2,00-3,00  personas por cuarto",633,70
"06476","Lobería","6. Más de 3,00  personas por cuarto",61,9
"06483","Lobos","0. __tot__",12656,821
"06483","Lobos","1. Hasta  0,50  personas por cuarto",4188,290
"06483","Lobos","2. 0,51-0,99  personas por cuarto",2414,66
"06483","Lobos","3. 1,00-1,49  personas por cuarto",3783,287
"06483","Lobos","4. 1,50-1,99  personas por cuarto",940,43
"06483","Lobos","5. 2,00-3,00  personas por cuarto",1186,115
"06483","Lobos","6. Más de 3,00  personas por cuarto",145,20
"06490","Lomas de Zamora","0. __tot__",160762,33188
"06490","Lomas de Zamora","1. Hasta  0,50  personas por cuarto",44726,12860
"06490","Lomas de Zamora","2. 0,51-0,99  personas por cuarto",31003,4386
"06490","Lomas de Zamora","3. 1,00-1,49  personas por cuarto",50883,10852
"06490","Lomas de Zamora","4. 1,50-1,99  personas por cuarto",15078,1956
"06490","Lomas de Zamora","5. 2,00-3,00  personas por cuarto",16679,2734
"06490","Lomas de Zamora","6. Más de 3,00  personas por cuarto",2393,400
"06497","Luján","0. __tot__",30468,4399
"06497","Luján","1. Hasta  0,50  personas por cuarto",9679,1548
"06497","Luján","2. 0,51-0,99  personas por cuarto",6510,367
"06497","Luján","3. 1,00-1,49  personas por cuarto",9038,1609
"06497","Luján","4. 1,50-1,99  personas por cuarto",2490,207
"06497","Luján","5. 2,00-3,00  personas por cuarto",2481,598
"06497","Luján","6. Más de 3,00  personas por cuarto",270,70
"06505","Magdalena","0. __tot__",6118,350
"06505","Magdalena","1. Hasta  0,50  personas por cuarto",1755,107
"06505","Magdalena","2. 0,51-0,99  personas por cuarto",1162,25
"06505","Magdalena","3. 1,00-1,49  personas por cuarto",1890,125
"06505","Magdalena","4. 1,50-1,99  personas por cuarto",552,32
"06505","Magdalena","5. 2,00-3,00  personas por cuarto",676,48
"06505","Magdalena","6. Más de 3,00  personas por cuarto",83,13
"06511","Maipú","0. __tot__",3934,140
"06511","Maipú","1. Hasta  0,50  personas por cuarto",1429,40
"06511","Maipú","2. 0,51-0,99  personas por cuarto",669,8
"06511","Maipú","3. 1,00-1,49  personas por cuarto",1070,50
"06511","Maipú","4. 1,50-1,99  personas por cuarto",335,14
"06511","Maipú","5. 2,00-3,00  personas por cuarto",388,25
"06511","Maipú","6. Más de 3,00  personas por cuarto",43,3
"06515","Malvinas Argentinas","0. __tot__",77454,6662
"06515","Malvinas Argentinas","1. Hasta  0,50  personas por cuarto",17315,1430
"06515","Malvinas Argentinas","2. 0,51-0,99  personas por cuarto",14056,501
"06515","Malvinas Argentinas","3. 1,00-1,49  personas por cuarto",26313,2440
"06515","Malvinas Argentinas","4. 1,50-1,99  personas por cuarto",8630,642
"06515","Malvinas Argentinas","5. 2,00-3,00  personas por cuarto",9751,1376
"06515","Malvinas Argentinas","6. Más de 3,00  personas por cuarto",1389,273
"06518","Mar Chiquita","0. __tot__",10989,563
"06518","Mar Chiquita","1. Hasta  0,50  personas por cuarto",3353,162
"06518","Mar Chiquita","2. 0,51-0,99  personas por cuarto",1856,50
"06518","Mar Chiquita","3. 1,00-1,49  personas por cuarto",3548,209
"06518","Mar Chiquita","4. 1,50-1,99  personas por cuarto",906,43
"06518","Mar Chiquita","5. 2,00-3,00  personas por cuarto",1187,85
"06518","Mar Chiquita","6. Más de 3,00  personas por cuarto",139,14
"06525","Marcos Paz","0. __tot__",15132,1376
"06525","Marcos Paz","1. Hasta  0,50  personas por cuarto",3686,367
"06525","Marcos Paz","2. 0,51-0,99  personas por cuarto",2400,93
"06525","Marcos Paz","3. 1,00-1,49  personas por cuarto",5016,494
"06525","Marcos Paz","4. 1,50-1,99  personas por cuarto",1698,111
"06525","Marcos Paz","5. 2,00-3,00  personas por cuarto",1998,261
"06525","Marcos Paz","6. Más de 3,00  personas por cuarto",334,50
"06532","Mercedes","0. __tot__",21732,1841
"06532","Mercedes","1. Hasta  0,50  personas por cuarto",7611,725
"06532","Mercedes","2. 0,51-0,99  personas por cuarto",4354,204
"06532","Mercedes","3. 1,00-1,49  personas por cuarto",6139,582
"06532","Mercedes","4. 1,50-1,99  personas por cuarto",1637,109
"06532","Mercedes","5. 2,00-3,00  personas por cuarto",1761,196
"06532","Mercedes","6. Más de 3,00  personas por cuarto",230,25
"06539","Merlo","0. __tot__",125839,12833
"06539","Merlo","1. Hasta  0,50  personas por cuarto",29020,3522
"06539","Merlo","2. 0,51-0,99  personas por cuarto",22209,1195
"06539","Merlo","3. 1,00-1,49  personas por cuarto",42514,4567
"06539","Merlo","4. 1,50-1,99  personas por cuarto",14116,1066
"06539","Merlo","5. 2,00-3,00  personas por cuarto",15689,2135
"06539","Merlo","6. Más de 3,00  personas por cuarto",2291,348
"06547","Monte","0. __tot__",7362,707
"06547","Monte","1. Hasta  0,50  personas por cuarto",2140,186
"06547","Monte","2. 0,51-0,99  personas por cuarto",1198,54
"06547","Monte","3. 1,00-1,49  personas por cuarto",2336,273
"06547","Monte","4. 1,50-1,99  personas por cuarto",686,34
"06547","Monte","5. 2,00-3,00  personas por cuarto",861,138
"06547","Monte","6. Más de 3,00  personas por cuarto",141,22
"06553","Monte Hermoso","0. __tot__",2640,578
"06553","Monte Hermoso","1. Hasta  0,50  personas por cuarto",891,189
"06553","Monte Hermoso","2. 0,51-0,99  personas por cuarto",452,73
"06553","Monte Hermoso","3. 1,00-1,49  personas por cuarto",810,201
"06553","Monte Hermoso","4. 1,50-1,99  personas por cuarto",200,28
"06553","Monte Hermoso","5. 2,00-3,00  personas por cuarto",256,72
"06553","Monte Hermoso","6. Más de 3,00  personas por cuarto",31,15
"06560","Moreno","0. __tot__",121416,11299
"06560","Moreno","1. Hasta  0,50  personas por cuarto",27133,3232
"06560","Moreno","2. 0,51-0,99  personas por cuarto",20325,1063
"06560","Moreno","3. 1,00-1,49  personas por cuarto",40370,4075
"06560","Moreno","4. 1,50-1,99  personas por cuarto",14125,875
"06560","Moreno","5. 2,00-3,00  personas por cuarto",16953,1804
"06560","Moreno","6. Más de 3,00  personas por cuarto",2510,250
"06568","Morón","0. __tot__",91459,30367
"06568","Morón","1. Hasta  0,50  personas por cuarto",31064,11273
"06568","Morón","2. 0,51-0,99  personas por cuarto",21010,2967
"06568","Morón","3. 1,00-1,49  personas por cuarto",27329,11393
"06568","Morón","4. 1,50-1,99  personas por cuarto",6034,1739
"06568","Morón","5. 2,00-3,00  personas por cuarto",5439,2795
"06568","Morón","6. Más de 3,00  personas por cuarto",583,200
"06574","Navarro","0. __tot__",5961,422
"06574","Navarro","1. Hasta  0,50  personas por cuarto",1792,121
"06574","Navarro","2. 0,51-0,99  personas por cuarto",1161,27
"06574","Navarro","3. 1,00-1,49  personas por cuarto",1753,160
"06574","Navarro","4. 1,50-1,99  personas por cuarto",559,18
"06574","Navarro","5. 2,00-3,00  personas por cuarto",629,80
"06574","Navarro","6. Más de 3,00  personas por cuarto",67,16
"06581","Necochea","0. __tot__",30982,6476
"06581","Necochea","1. Hasta  0,50  personas por cuarto",10568,2804
"06581","Necochea","2. 0,51-0,99  personas por cuarto",5979,846
"06581","Necochea","3. 1,00-1,49  personas por cuarto",9016,1839
"06581","Necochea","4. 1,50-1,99  personas por cuarto",2553,296
"06581","Necochea","5. 2,00-3,00  personas por cuarto",2575,607
"06581","Necochea","6. Más de 3,00  personas por cuarto",291,84
"06588","9 de Julio","0. __tot__",16677,2110
"06588","9 de Julio","1. Hasta  0,50  personas por cuarto",6250,757
"06588","9 de Julio","2. 0,51-0,99  personas por cuarto",3234,177
"06588","9 de Julio","3. 1,00-1,49  personas por cuarto",4485,653
"06588","9 de Julio","4. 1,50-1,99  personas por cuarto",1150,118
"06588","9 de Julio","5. 2,00-3,00  personas por cuarto",1385,339
"06588","9 de Julio","6. Más de 3,00  personas por cuarto",173,66
"06595","Olavarría","0. __tot__",35514,7751
"06595","Olavarría","1. Hasta  0,50  personas por cuarto",12134,3031
"06595","Olavarría","2. 0,51-0,99  personas por cuarto",7176,836
"06595","Olavarría","3. 1,00-1,49  personas por cuarto",10071,2520
"06595","Olavarría","4. 1,50-1,99  personas por cuarto",2693,374
"06595","Olavarría","5. 2,00-3,00  personas por cuarto",3092,878
"06595","Olavarría","6. Más de 3,00  personas por cuarto",348,112
"066007","Anta","0. __tot__",12120,291
"066007","Anta","1. Hasta  0,50  personas por cuarto",2424,57
"066007","Anta","2. 0,51-0,99  personas por cuarto",2128,19
"066007","Anta","3. 1,00-1,49  personas por cuarto",3869,97
"066007","Anta","4. 1,50-1,99  personas por cuarto",1626,31
"066007","Anta","5. 2,00-3,00  personas por cuarto",1797,64
"066007","Anta","6. Más de 3,00  personas por cuarto",276,23
"066014","Cachi","0. __tot__",1674,20
"066014","Cachi","1. Hasta  0,50  personas por cuarto",450,2
"066014","Cachi","2. 0,51-0,99  personas por cuarto",271,1
"066014","Cachi","3. 1,00-1,49  personas por cuarto",471,5
"066014","Cachi","4. 1,50-1,99  personas por cuarto",182,2
"066014","Cachi","5. 2,00-3,00  personas por cuarto",259,9
"066014","Cachi","6. Más de 3,00  personas por cuarto",41,1
"06602","Patagones","0. __tot__",11816,1405
"06602","Patagones","1. Hasta  0,50  personas por cuarto",4026,389
"06602","Patagones","2. 0,51-0,99  personas por cuarto",2013,115
"06602","Patagones","3. 1,00-1,49  personas por cuarto",3276,527
"06602","Patagones","4. 1,50-1,99  personas por cuarto",961,82
"06602","Patagones","5. 2,00-3,00  personas por cuarto",1295,242
"06602","Patagones","6. Más de 3,00  personas por cuarto",245,50
"066021","Cafayate","0. __tot__",4050,278
"066021","Cafayate","1. Hasta  0,50  personas por cuarto",893,71
"066021","Cafayate","2. 0,51-0,99  personas por cuarto",638,25
"066021","Cafayate","3. 1,00-1,49  personas por cuarto",1226,88
"066021","Cafayate","4. 1,50-1,99  personas por cuarto",482,25
"066021","Cafayate","5. 2,00-3,00  personas por cuarto",663,55
"066021","Cafayate","6. Más de 3,00  personas por cuarto",148,14
"066028","Capital","0. __tot__",132573,28758
"066028","Capital","1. Hasta  0,50  personas por cuarto",34468,10324
"066028","Capital","2. 0,51-0,99  personas por cuarto",28283,4855
"066028","Capital","3. 1,00-1,49  personas por cuarto",39731,9417
"066028","Capital","4. 1,50-1,99  personas por cuarto",13367,1642
"066028","Capital","5. 2,00-3,00  personas por cuarto",13941,2261
"066028","Capital","6. Más de 3,00  personas por cuarto",2783,259
"066035","Cerrillos","0. __tot__",10840,145
"066035","Cerrillos","1. Hasta  0,50  personas por cuarto",2023,28
"066035","Cerrillos","2. 0,51-0,99  personas por cuarto",1786,7
"066035","Cerrillos","3. 1,00-1,49  personas por cuarto",3554,61
"066035","Cerrillos","4. 1,50-1,99  personas por cuarto",1392,13
"066035","Cerrillos","5. 2,00-3,00  personas por cuarto",1708,26
"066035","Cerrillos","6. Más de 3,00  personas por cuarto",377,10
"066042","Chicoana","0. __tot__",4731,80
"066042","Chicoana","1. Hasta  0,50  personas por cuarto",909,15
"066042","Chicoana","2. 0,51-0,99  personas por cuarto",829,4
"066042","Chicoana","3. 1,00-1,49  personas por cuarto",1512,21
"066042","Chicoana","4. 1,50-1,99  personas por cuarto",585,9
"066042","Chicoana","5. 2,00-3,00  personas por cuarto",735,25
"066042","Chicoana","6. Más de 3,00  personas por cuarto",161,6
"066049","General Güemes","0. __tot__",11744,534
"066049","General Güemes","1. Hasta  0,50  personas por cuarto",2570,134
"066049","General Güemes","2. 0,51-0,99  personas por cuarto",2144,59
"066049","General Güemes","3. 1,00-1,49  personas por cuarto",3834,169
"066049","General Güemes","4. 1,50-1,99  personas por cuarto",1386,61
"066049","General Güemes","5. 2,00-3,00  personas por cuarto",1480,100
"066049","General Güemes","6. Más de 3,00  personas por cuarto",330,11
"066056","General José de San Martín","0. __tot__",25628,1252
"066056","General José de San Martín","1. Hasta  0,50  personas por cuarto",6353,467
"066056","General José de San Martín","2. 0,51-0,99  personas por cuarto",4915,182
"066056","General José de San Martín","3. 1,00-1,49  personas por cuarto",8106,398
"066056","General José de San Martín","4. 1,50-1,99  personas por cuarto",2889,77
"066056","General José de San Martín","5. 2,00-3,00  personas por cuarto",2851,114
"066056","General José de San Martín","6. Más de 3,00  personas por cuarto",514,14
"066063","Guachipas","0. __tot__",772,0
"066063","Guachipas","1. Hasta  0,50  personas por cuarto",188,0
"066063","Guachipas","2. 0,51-0,99  personas por cuarto",102,0
"066063","Guachipas","3. 1,00-1,49  personas por cuarto",225,0
"066063","Guachipas","4. 1,50-1,99  personas por cuarto",107,0
"066063","Guachipas","5. 2,00-3,00  personas por cuarto",125,0
"066063","Guachipas","6. Más de 3,00  personas por cuarto",25,0
"066070","Iruya","0. __tot__",723,1
"066070","Iruya","1. Hasta  0,50  personas por cuarto",193,0
"066070","Iruya","2. 0,51-0,99  personas por cuarto",131,0
"066070","Iruya","3. 1,00-1,49  personas por cuarto",205,0
"066070","Iruya","4. 1,50-1,99  personas por cuarto",62,0
"066070","Iruya","5. 2,00-3,00  personas por cuarto",109,1
"066070","Iruya","6. Más de 3,00  personas por cuarto",23,0
"066077","La Caldera","0. __tot__",3187,68
"066077","La Caldera","1. Hasta  0,50  personas por cuarto",958,22
"066077","La Caldera","2. 0,51-0,99  personas por cuarto",674,6
"066077","La Caldera","3. 1,00-1,49  personas por cuarto",963,25
"066077","La Caldera","4. 1,50-1,99  personas por cuarto",274,8
"066077","La Caldera","5. 2,00-3,00  personas por cuarto",274,6
"066077","La Caldera","6. Más de 3,00  personas por cuarto",44,1
"066084","La Candelaria","0. __tot__",1512,6
"066084","La Candelaria","1. Hasta  0,50  personas por cuarto",390,3
"066084","La Candelaria","2. 0,51-0,99  personas por cuarto",264,0
"066084","La Candelaria","3. 1,00-1,49  personas por cuarto",467,2
"066084","La Candelaria","4. 1,50-1,99  personas por cuarto",164,0
"066084","La Candelaria","5. 2,00-3,00  personas por cuarto",178,1
"066084","La Candelaria","6. Más de 3,00  personas por cuarto",49,0
"06609","Pehuajó","0. __tot__",13607,1789
"06609","Pehuajó","1. Hasta  0,50  personas por cuarto",4895,517
"06609","Pehuajó","2. 0,51-0,99  personas por cuarto",2440,122
"06609","Pehuajó","3. 1,00-1,49  personas por cuarto",3709,616
"06609","Pehuajó","4. 1,50-1,99  personas por cuarto",1170,96
"06609","Pehuajó","5. 2,00-3,00  personas por cuarto",1267,355
"06609","Pehuajó","6. Más de 3,00  personas por cuarto",126,83
"066091","La Poma","0. __tot__",231,2
"066091","La Poma","1. Hasta  0,50  personas por cuarto",57,0
"066091","La Poma","2. 0,51-0,99  personas por cuarto",28,0
"066091","La Poma","3. 1,00-1,49  personas por cuarto",81,1
"066091","La Poma","4. 1,50-1,99  personas por cuarto",21,0
"066091","La Poma","5. 2,00-3,00  personas por cuarto",39,1
"066091","La Poma","6. Más de 3,00  personas por cuarto",5,0
"066098","La Viña","0. __tot__",1898,14
"066098","La Viña","1. Hasta  0,50  personas por cuarto",459,2
"066098","La Viña","2. 0,51-0,99  personas por cuarto",335,1
"066098","La Viña","3. 1,00-1,49  personas por cuarto",566,5
"066098","La Viña","4. 1,50-1,99  personas por cuarto",225,2
"066098","La Viña","5. 2,00-3,00  personas por cuarto",271,4
"066098","La Viña","6. Más de 3,00  personas por cuarto",42,0
"066105","Los Andes","0. __tot__",1106,16
"066105","Los Andes","1. Hasta  0,50  personas por cuarto",241,2
"066105","Los Andes","2. 0,51-0,99  personas por cuarto",162,1
"066105","Los Andes","3. 1,00-1,49  personas por cuarto",329,9
"066105","Los Andes","4. 1,50-1,99  personas por cuarto",129,1
"066105","Los Andes","5. 2,00-3,00  personas por cuarto",181,2
"066105","Los Andes","6. Más de 3,00  personas por cuarto",64,1
"066112","Metán","0. __tot__",10254,459
"066112","Metán","1. Hasta  0,50  personas por cuarto",2574,129
"066112","Metán","2. 0,51-0,99  personas por cuarto",2003,38
"066112","Metán","3. 1,00-1,49  personas por cuarto",3096,136
"066112","Metán","4. 1,50-1,99  personas por cuarto",1173,37
"066112","Metán","5. 2,00-3,00  personas por cuarto",1181,99
"066112","Metán","6. Más de 3,00  personas por cuarto",227,20
"066119","Molinos","0. __tot__",857,4
"066119","Molinos","1. Hasta  0,50  personas por cuarto",245,3
"066119","Molinos","2. 0,51-0,99  personas por cuarto",151,0
"066119","Molinos","3. 1,00-1,49  personas por cuarto",227,1
"066119","Molinos","4. 1,50-1,99  personas por cuarto",76,0
"066119","Molinos","5. 2,00-3,00  personas por cuarto",116,0
"066119","Molinos","6. Más de 3,00  personas por cuarto",42,0
"066126","Orán","0. __tot__",24008,1321
"066126","Orán","1. Hasta  0,50  personas por cuarto",5281,433
"066126","Orán","2. 0,51-0,99  personas por cuarto",4483,200
"066126","Orán","3. 1,00-1,49  personas por cuarto",7615,408
"066126","Orán","4. 1,50-1,99  personas por cuarto",3060,93
"066126","Orán","5. 2,00-3,00  personas por cuarto",2990,159
"066126","Orán","6. Más de 3,00  personas por cuarto",579,28
"066133","Rivadavia","0. __tot__",2002,33
"066133","Rivadavia","1. Hasta  0,50  personas por cuarto",474,8
"066133","Rivadavia","2. 0,51-0,99  personas por cuarto",327,0
"066133","Rivadavia","3. 1,00-1,49  personas por cuarto",680,11
"066133","Rivadavia","4. 1,50-1,99  personas por cuarto",240,1
"066133","Rivadavia","5. 2,00-3,00  personas por cuarto",240,8
"066133","Rivadavia","6. Más de 3,00  personas por cuarto",41,5
"066140","Rosario de la Frontera","0. __tot__",7665,299
"066140","Rosario de la Frontera","1. Hasta  0,50  personas por cuarto",2051,97
